"iso_code","location","date","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","tests_units"
"KGZ","Kyrgyzstan","2020-04-22",612,22,7,0,93.805,3.372,1.073,0,NA,NA,NA,NA,""
"KGZ","Kyrgyzstan","2020-04-23",631,19,8,1,96.717,2.912,1.226,0.153,NA,NA,NA,NA,""
"KGZ","Kyrgyzstan","2020-04-24",656,25,8,0,100.549,3.832,1.226,0,NA,NA,NA,NA,""
"KGZ","Kyrgyzstan","2020-04-25",665,9,8,0,101.928,1.379,1.226,0,NA,NA,NA,NA,""
"LAO","Laos","2020-03-25",2,2,0,0,0.275,0.275,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-03-26",2,0,0,0,0.275,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-03-27",6,4,0,0,0.825,0.55,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-03-28",6,0,0,0,0.825,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-03-29",6,0,0,0,0.825,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-03-30",6,0,0,0,0.825,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-03-31",9,3,0,0,1.237,0.412,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-01",9,0,0,0,1.237,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-02",10,1,0,0,1.374,0.137,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-03",10,0,0,0,1.374,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-04",10,0,0,0,1.374,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-05",10,0,0,0,1.374,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-06",11,1,0,0,1.512,0.137,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-07",12,1,0,0,1.649,0.137,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-08",12,0,0,0,1.649,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-09",15,3,0,0,2.062,0.412,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-10",16,1,0,0,2.199,0.137,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-11",16,0,0,0,2.199,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-12",18,2,0,0,2.474,0.275,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-13",19,1,0,0,2.611,0.137,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-14",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-15",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-16",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-17",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-18",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-19",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-20",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-21",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-22",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-23",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-24",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"LAO","Laos","2020-04-25",19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-15",1,1,0,0,0.215,0.215,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-16",1,0,0,0,0.215,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-17",1,0,0,0,0.215,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-18",1,0,0,0,0.215,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-19",1,0,0,0,0.215,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-20",2,1,0,0,0.43,0.215,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-21",2,0,0,0,0.43,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-22",2,0,0,0,0.43,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-23",2,0,0,0,0.43,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-24",2,0,0,0,0.43,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-25",2,0,0,0,0.43,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-26",2,0,0,0,0.43,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-27",3,1,0,0,0.645,0.215,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-28",3,0,0,0,0.645,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-29",5,2,0,0,1.075,0.43,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-30",5,0,0,0,1.075,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-03-31",5,0,0,0,1.075,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-01",5,0,0,0,1.075,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-02",5,0,0,0,1.075,0,0,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-03",6,1,1,1,1.29,0.215,0.215,0.215,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-04",6,0,1,0,1.29,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-05",6,0,1,0,1.29,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-06",6,0,1,0,1.29,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-07",6,0,1,0,1.29,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-08",6,0,1,0,1.29,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-09",6,0,1,0,1.29,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-10",7,1,1,0,1.505,0.215,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-11",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-12",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-13",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-14",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-15",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-16",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-17",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-18",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-19",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-20",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-21",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-22",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-23",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-24",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MRT","Mauritania","2020-04-25",7,0,1,0,1.505,0,0.215,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-08",1,1,0,0,0.248,0.248,0,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-11",3,2,0,0,0.744,0.496,0,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-12",4,1,0,0,0.992,0.248,0,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-13",6,2,0,0,1.487,0.496,0,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-14",8,2,0,0,1.983,0.496,0,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-15",20,12,0,0,4.958,2.975,0,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-16",23,3,0,0,5.702,0.744,0,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-17",29,6,0,0,7.189,1.487,0,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-18",30,1,0,0,7.437,0.248,0,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-19",36,6,1,1,8.924,1.487,0.248,0.248,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-20",49,13,1,0,12.147,3.223,0.248,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-21",66,17,1,0,16.361,4.214,0.248,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-22",80,14,1,0,19.832,3.471,0.248,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-23",94,14,1,0,23.302,3.471,0.248,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-24",109,15,1,0,27.021,3.718,0.248,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-25",125,16,1,0,30.987,3.966,0.248,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-26",149,24,1,0,36.936,5.949,0.248,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-27",177,28,1,0,43.877,6.941,0.248,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-28",199,22,2,1,49.331,5.454,0.496,0.248,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-29",231,32,2,0,57.264,7.933,0.496,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-30",263,32,2,0,65.196,7.933,0.496,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-03-31",298,35,2,0,73.873,8.676,0.496,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-01",353,55,4,2,87.507,13.634,0.992,0.496,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-02",423,70,5,1,104.86,17.353,1.239,0.248,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-03",505,82,6,1,125.187,20.327,1.487,0.248,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-04",591,86,8,2,146.506,21.319,1.983,0.496,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-05",752,161,12,4,186.417,39.911,2.975,0.992,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-06",864,112,15,3,214.181,27.764,3.718,0.744,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-07",965,101,19,4,239.219,25.037,4.71,0.992,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-08",1056,91,22,3,261.777,22.558,5.454,0.744,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-09",1174,118,27,5,291.029,29.252,6.693,1.239,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-10",1289,115,29,2,319.537,28.508,7.189,0.496,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-11",1438,149,29,0,356.473,36.936,7.189,0,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-12",1560,122,30,1,386.716,30.243,7.437,0.248,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-13",1662,102,32,2,412.002,25.285,7.933,0.496,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-14",1712,50,36,4,424.397,12.395,8.924,0.992,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-15",1934,222,40,4,479.429,55.033,9.916,0.992,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-16",2049,115,46,6,507.937,28.508,11.403,1.487,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-17",2154,105,54,8,533.966,26.029,13.386,1.983,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-18",2264,110,56,2,561.235,27.268,13.882,0.496,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-19",2351,87,60,4,582.802,21.567,14.874,0.992,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-20",2472,121,67,7,612.797,29.995,16.609,1.735,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-21",2548,76,70,3,631.637,18.84,17.353,0.744,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-22",2614,66,73,3,647.998,16.361,18.096,0.744,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-23",2778,164,76,3,688.653,40.655,18.84,0.744,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-24",2926,148,80,4,725.341,36.688,19.832,0.992,NA,NA,NA,NA,""
"MDA","Moldova","2020-04-25",3110,184,87,7,770.954,45.613,21.567,1.735,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-10",1,1,0,0,0.305,0.305,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-15",1,0,0,0,0.305,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-18",4,3,0,0,1.22,0.915,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-19",5,1,0,0,1.525,0.305,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-20",5,0,0,0,1.525,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-21",6,1,0,0,1.83,0.305,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-22",10,4,0,0,3.05,1.22,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-23",10,0,0,0,3.05,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-24",10,0,0,0,3.05,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-25",10,0,0,0,3.05,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-26",10,0,0,0,3.05,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-27",11,1,0,0,3.355,0.305,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-28",11,0,0,0,3.355,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-29",12,1,0,0,3.66,0.305,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-30",12,0,0,0,3.66,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-03-31",12,0,0,0,3.66,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-01",12,0,0,0,3.66,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-02",14,2,0,0,4.271,0.61,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-03",14,0,0,0,4.271,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-04",14,0,0,0,4.271,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-05",14,0,0,0,4.271,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-06",14,0,0,0,4.271,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-07",15,1,0,0,4.576,0.305,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-08",15,0,0,0,4.576,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-09",16,1,0,0,4.881,0.305,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-10",16,0,0,0,4.881,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-11",16,0,0,0,4.881,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-12",16,0,0,0,4.881,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-13",16,0,0,0,4.881,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-14",16,0,0,0,4.881,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-15",30,14,0,0,9.151,4.271,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-16",30,0,0,0,9.151,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-17",31,1,0,0,9.456,0.305,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-18",31,0,0,0,9.456,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-19",31,0,0,0,9.456,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-20",32,1,0,0,9.761,0.305,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-21",34,2,0,0,10.371,0.61,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-22",35,1,0,0,10.676,0.305,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-23",35,0,0,0,10.676,0,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-24",36,1,0,0,10.981,0.305,0,0,NA,NA,NA,NA,""
"MNG","Mongolia","2020-04-25",36,0,0,0,10.981,0,0,0,NA,NA,NA,NA,""
"MAR","Morocco","2020-03-02",0,0,0,0,NA,NA,NA,NA,29,NA,0.001,NA,"people tested"
"MAR","Morocco","2020-03-03",1,1,0,0,0.027,0.027,0,0,33,4,0.001,0,"people tested"
"MAR","Morocco","2020-03-04",0,0,0,0,NA,NA,NA,NA,35,2,0.001,0,"people tested"
"MAR","Morocco","2020-03-05",0,0,0,0,NA,NA,NA,NA,42,7,0.001,0,"people tested"
"MAR","Morocco","2020-03-06",2,1,0,0,0.054,0.027,0,0,52,10,0.001,0,"people tested"
"MAR","Morocco","2020-03-07",0,0,0,0,NA,NA,NA,NA,57,5,0.002,0,"people tested"
"MAR","Morocco","2020-03-09",0,0,0,0,NA,NA,NA,NA,62,NA,0.002,NA,"people tested"
"MAR","Morocco","2020-03-10",0,0,0,0,NA,NA,NA,NA,66,4,0.002,0,"people tested"
"MAR","Morocco","2020-03-11",0,0,0,0,NA,NA,NA,NA,84,18,0.002,0,"people tested"
"MAR","Morocco","2020-03-12",5,3,1,1,0.135,0.081,0.027,0.027,NA,NA,NA,NA,""
"MAR","Morocco","2020-03-13",6,1,1,0,0.163,0.027,0.027,0,101,NA,0.003,NA,"people tested"
"MAR","Morocco","2020-03-14",7,1,1,0,0.19,0.027,0.027,0,NA,NA,NA,NA,""
"MAR","Morocco","2020-03-15",18,11,1,0,0.488,0.298,0.027,0,150,NA,0.004,NA,"people tested"
"MAR","Morocco","2020-03-16",28,10,1,0,0.759,0.271,0.027,0,NA,NA,NA,NA,""
"MAR","Morocco","2020-03-17",37,9,1,0,1.002,0.244,0.027,0,NA,NA,NA,NA,""
"MAR","Morocco","2020-03-18",44,7,2,1,1.192,0.19,0.054,0.027,317,NA,0.009,NA,"people tested"
"MAR","Morocco","2020-03-19",54,10,2,0,1.463,0.271,0.054,0,370,53,0.01,0.001,"people tested"
"MAR","Morocco","2020-03-20",63,9,2,0,1.707,0.244,0.054,0,464,94,0.013,0.003,"people tested"
"MAR","Morocco","2020-03-21",86,23,3,1,2.33,0.623,0.081,0.027,537,73,0.014,0.002,"people tested"
"MAR","Morocco","2020-03-22",96,10,3,0,2.601,0.271,0.081,0,627,90,0.017,0.002,"people tested"
"MAR","Morocco","2020-03-23",115,19,4,1,3.116,0.515,0.108,0.027,786,159,0.021,0.004,"people tested"
"MAR","Morocco","2020-03-24",134,19,4,0,3.63,0.515,0.108,0,855,69,0.023,0.002,"people tested"
"MAR","Morocco","2020-03-25",170,36,5,1,4.606,0.975,0.135,0.027,995,140,0.027,0.004,"people tested"
"MAR","Morocco","2020-03-26",225,55,6,1,6.096,1.49,0.163,0.027,1206,211,0.033,0.006,"people tested"
"MAR","Morocco","2020-03-27",275,50,10,4,7.45,1.355,0.271,0.108,1768,562,0.048,0.015,"people tested"
"MAR","Morocco","2020-03-28",345,70,23,13,9.347,1.896,0.623,0.352,1976,208,0.053,0.006,"people tested"
"MAR","Morocco","2020-03-29",358,13,23,0,9.699,0.352,0.623,0,2273,297,0.061,0.008,"people tested"
"MAR","Morocco","2020-03-30",479,121,26,3,12.977,3.278,0.704,0.081,2751,478,0.074,0.013,"people tested"
"MAR","Morocco","2020-03-31",556,77,33,7,15.063,2.086,0.894,0.19,3079,328,0.083,0.009,"people tested"
"MAR","Morocco","2020-04-01",617,61,36,3,16.716,1.653,0.975,0.081,3345,266,0.09,0.007,"people tested"
"MAR","Morocco","2020-04-02",654,37,39,3,17.719,1.002,1.057,0.081,3624,279,0.098,0.008,"people tested"
"MAR","Morocco","2020-04-03",708,54,44,5,19.182,1.463,1.192,0.135,3910,286,0.105,0.008,"people tested"
"MAR","Morocco","2020-04-04",708,0,44,0,19.182,0,1.192,0,4321,411,0.117,0.011,"people tested"
"MAR","Morocco","2020-04-05",919,211,59,15,24.898,5.717,1.598,0.406,4848,527,0.131,0.014,"people tested"
"MAR","Morocco","2020-04-06",1021,102,70,11,27.661,2.763,1.896,0.298,5104,256,0.138,0.007,"people tested"
"MAR","Morocco","2020-04-07",1120,99,80,10,30.344,2.682,2.167,0.271,5437,333,0.147,0.009,"people tested"
"MAR","Morocco","2020-04-08",1184,64,90,10,32.078,1.734,2.438,0.271,5752,315,0.155,0.008,"people tested"
"MAR","Morocco","2020-04-09",1275,91,93,3,34.543,2.465,2.52,0.081,6383,631,0.172,0.017,"people tested"
"MAR","Morocco","2020-04-10",1374,99,97,4,37.225,2.682,2.628,0.108,7239,856,0.195,0.023,"people tested"
"MAR","Morocco","2020-04-11",1448,74,107,10,39.23,2.005,2.899,0.271,7948,709,0.214,0.019,"people tested"
"MAR","Morocco","2020-04-12",1545,97,111,4,41.858,2.628,3.007,0.108,8604,656,0.232,0.018,"people tested"
"MAR","Morocco","2020-04-13",1661,116,118,7,45.001,3.143,3.197,0.19,9128,524,0.246,0.014,"people tested"
"MAR","Morocco","2020-04-14",1763,102,126,8,47.764,2.763,3.414,0.217,9922,794,0.268,0.021,"people tested"
"MAR","Morocco","2020-04-15",1888,125,126,0,51.151,3.387,3.414,0,10650,728,0.287,0.02,"people tested"
"MAR","Morocco","2020-04-16",2024,136,127,1,54.835,3.685,3.441,0.027,11996,1346,0.324,0.036,"people tested"
"MAR","Morocco","2020-04-17",2283,259,130,3,61.852,7.017,3.522,0.081,12952,956,0.349,0.026,"people tested"
"MAR","Morocco","2020-04-18",2564,281,135,5,69.465,7.613,3.657,0.135,13689,737,0.369,0.02,"people tested"
"MAR","Morocco","2020-04-19",2685,121,137,2,72.743,3.278,3.712,0.054,15123,1434,0.408,0.039,"people tested"
"MAR","Morocco","2020-04-20",2855,170,141,4,77.349,4.606,3.82,0.108,16386,1263,0.442,0.034,"people tested"
"MAR","Morocco","2020-04-21",3046,191,143,2,82.524,5.175,3.874,0.054,18100,1714,0.488,0.046,"people tested"
"MAR","Morocco","2020-04-22",3209,163,145,2,86.94,4.416,3.928,0.054,19885,1785,0.536,0.048,"people tested"
"MAR","Morocco","2020-04-23",3377,168,149,4,91.491,4.552,4.037,0.108,NA,NA,NA,NA,""
"MAR","Morocco","2020-04-24",3568,191,155,6,96.666,5.175,4.199,0.163,NA,NA,NA,NA,""
"MAR","Morocco","2020-04-25",3758,190,158,3,101.814,5.148,4.281,0.081,NA,NA,NA,NA,""
"MMR","Myanmar","2020-03-17",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-03-24",2,2,0,0,0.037,0.037,0,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-03-25",3,1,0,0,0.055,0.018,0,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-03-26",3,0,0,0,0.055,0,0,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-03-27",5,2,0,0,0.092,0.037,0,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-03-28",5,0,0,0,0.092,0,0,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-03-29",8,3,0,0,0.147,0.055,0,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-03-30",8,0,0,0,0.147,0,0,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-03-31",14,6,0,0,0.257,0.11,0,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-04-01",15,1,1,1,0.276,0.018,0.018,0.018,NA,NA,NA,NA,""
"MMR","Myanmar","2020-04-02",16,1,1,0,0.294,0.018,0.018,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-04-03",20,4,1,0,0.368,0.074,0.018,0,1183,NA,0.022,NA,"samples tested"
"MMR","Myanmar","2020-04-04",20,0,1,0,0.368,0,0.018,0,1246,63,0.023,0.001,"samples tested"
"MMR","Myanmar","2020-04-05",21,1,1,0,0.386,0.018,0.018,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-04-06",21,0,1,0,0.386,0,0.018,0,1340,NA,0.024,NA,"samples tested"
"MMR","Myanmar","2020-04-07",22,1,1,0,0.404,0.018,0.018,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-04-08",22,0,1,0,0.404,0,0.018,0,1406,NA,0.026,NA,"samples tested"
"MMR","Myanmar","2020-04-09",22,0,3,2,0.404,0,0.055,0.037,1543,137,0.028,0.002,"samples tested"
"MMR","Myanmar","2020-04-10",27,5,3,0,0.496,0.092,0.055,0,1619,76,0.03,0.001,"samples tested"
"MMR","Myanmar","2020-04-11",28,1,3,0,0.515,0.018,0.055,0,1849,230,0.034,0.004,"samples tested"
"MMR","Myanmar","2020-04-12",31,3,3,0,0.57,0.055,0.055,0,2134,285,0.039,0.005,"samples tested"
"MMR","Myanmar","2020-04-13",41,10,4,1,0.754,0.184,0.074,0.018,2443,309,0.045,0.006,"samples tested"
"MMR","Myanmar","2020-04-14",62,21,4,0,1.14,0.386,0.074,0,2803,360,0.051,0.007,"samples tested"
"MMR","Myanmar","2020-04-15",74,12,4,0,1.36,0.221,0.074,0,3236,433,0.059,0.008,"samples tested"
"MMR","Myanmar","2020-04-16",74,0,4,0,1.36,0,0.074,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-04-17",85,11,4,0,1.562,0.202,0.074,0,3880,NA,0.071,NA,"samples tested"
"MMR","Myanmar","2020-04-18",94,9,5,1,1.728,0.165,0.092,0.018,4147,267,0.076,0.005,"samples tested"
"MMR","Myanmar","2020-04-19",107,13,5,0,1.967,0.239,0.092,0,4517,370,0.082,0.007,"samples tested"
"MMR","Myanmar","2020-04-20",111,4,5,0,2.04,0.074,0.092,0,4919,402,0.09,0.007,"samples tested"
"MMR","Myanmar","2020-04-21",119,8,5,0,2.187,0.147,0.092,0,5195,276,0.095,0.005,"samples tested"
"MMR","Myanmar","2020-04-22",121,2,5,0,2.224,0.037,0.092,0,5446,251,0.099,0.005,"samples tested"
"MMR","Myanmar","2020-04-23",127,6,5,0,2.334,0.11,0.092,0,5528,NA,0.101,0.001,"samples tested"
"MMR","Myanmar","2020-04-24",132,5,5,0,2.426,0.092,0.092,0,NA,NA,NA,NA,""
"MMR","Myanmar","2020-04-25",144,12,5,0,2.647,0.221,0.092,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-19",1,1,0,0,0.151,0.151,0,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-20",1,0,0,0,0.151,0,0,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-21",2,1,0,0,0.302,0.151,0,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-22",2,0,0,0,0.302,0,0,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-23",2,0,0,0,0.302,0,0,0,NA,NA,NA,NA,""
